01	saint-andre-de-bage	Saint-André-de-Bâgé	46.3	4.91667
01	pont-de-vaux	Pont-de-Vaux	46.4333	4.93333
01	amberieu-en-bugey	Ambérieu-en-Bugey	45.95	5.35
01	peyzieux-sur-saone	Peyzieux-sur-Saône	46.1167	4.81667
01	crozet-01	Crozet	46.2806	6.01251
01	seyssel-01	Seyssel	45.9597	5.83194
01	beynost	Beynost	45.8333	5
01	versonnex-01	Versonnex	46.3023	6.09723
01	saint-laurent-sur-saone	Saint-Laurent-sur-Saône	46.3	4.83333
01	artemare	Artemare	45.8667	5.7
01	montracol	Montracol	46.1833	5.11667
01	parves	Parves	45.75	5.75
01	pugieu	Pugieu	45.8167	5.65
01	virieu-le-grand	Virieu-le-Grand	45.85	5.65
01	saint-remy-01	Saint-Rémy	46.1833	5.16667
01	rance	Rancé	45.9667	4.86667
01	grieges	Grièges	46.25	4.85
01	grand-corent	Grand-Corent	46.2	5.43333
01	outriaz	Outriaz	46.0667	5.55
01	montagnieu-01	Montagnieu	45.8	5.46667
01	champagne-en-valromey	Champagne-en-Valromey	45.9	5.68333
01	amberieux-en-dombes	Ambérieux-en-Dombes	46	4.9
01	boisse-01	La Boisse	45.85	5.03333
01	parcieux	Parcieux	45.9167	4.81667
01	saint-didier-d-aussiat	Saint-Didier-d'Aussiat	46.3	5.06667
01	saint-nizier-le-bouchoux	Saint-Nizier-le-Bouchoux	46.45	5.15
01	ars-sur-formans	Ars-sur-Formans	45.9833	4.81667
01	anglefort	Anglefort	45.9167	5.80833
01	corlier	Corlier	46.0333	5.5
01	ferney-voltaire	Ferney-Voltaire	46.25	6.11667
01	saint-maurice-de-remens	Saint-Maurice-de-Rémens	45.95	5.28333
01	chatillon-la-palud	Châtillon-la-Palud	45.9667	5.25
01	saint-sulpice-01	Saint-Sulpice	46.3203	5.04167
01	saint-bois	Saint-Bois	45.7	5.63333
01	virignin	Virignin	45.7167	5.71667
01	premillieu	Prémillieu	45.8667	5.56667
01	genouilleux	Genouilleux	46.1167	4.78333
01	reyssouze	Reyssouze	46.4333	4.91667
01	collonges	Collonges	46.1333	5.9
01	saint-germain-de-joux	Saint-Germain-de-Joux	46.1833	5.73333
01	bregnier-cordon	Brégnier-Cordon	45.65	5.61667
01	saint-martin-le-chatel	Saint-Martin-le-Châtel	46.2833	5.11667
01	marignieu	Marignieu	45.8	5.71667
01	neyrolles	Neyrolles	46.1333	5.63333
